serial,month,year,fish_id,species,prey,prey_weight_g,lat,lon
130,6,2016,1312,white perch,hexagenia ,0.228,41.56358833,-82.557065
130,6,2016,1312,white perch,nematoda,0.001,41.56358833,-82.557065
130,6,2013,3971,yellow perch,ostracoda,0.001,41.56358833,-82.557065
130,6,2013,3964,white perch,ostracoda,0.012,41.56358833,-82.557065
130,6,2013,3963,white perch,ostracoda,0.027,41.56358833,-82.557065
130,6,2013,3968,yellow perch,sphaeriidae,0.006,41.56358833,-82.557065
130,6,2013,3969,yellow perch,sphaeriidae,0.008,41.56358833,-82.557065
130,6,2013,3967,yellow perch,sphaeriidae,0.011,41.56358833,-82.557065
130,6,2014,1315,yellow perch,trichoptera,0.002,41.56358833,-82.557065
130,6,2013,3964,white perch,trichoptera,0.003,41.56358833,-82.557065
130,6,2013,3962,white perch,trichoptera,0.008,41.56358833,-82.557065
131,6,2016,2587,yellow perch,amphipoda,0.007,41.66429333,-82.557515
131,6,2016,2587,yellow perch,hirudinea,0.002,41.66429333,-82.557515
131,6,2016,2587,yellow perch,oligochaeta,0.003,41.66429333,-82.557515
131,6,2015,2849,white perch,chironomidae ,NA,41.66429333,-82.557515
131,6,2016,2588,white perch,chironomidae ,NA,41.66429333,-82.557515
131,6,2016,2588,white perch,bosminidae,NA,41.66429333,-82.557515
131,6,2016,2583,yellow perch,bythotrephes longimanus,0.007,41.66429333,-82.557515
131,6,2015,2846,white perch,daphniidae,0.006,41.66429333,-82.557515
131,6,2016,2583,yellow perch,daphniidae,0.022,41.66429333,-82.557515
131,6,2015,2849,white perch,daphniidae,0.053,41.66429333,-82.557515
131,6,2016,2583,yellow perch,leptodora kindtii,NA,41.66429333,-82.557515
131,6,2015,2846,white perch,hexagenia ,0.007,41.66429333,-82.557515
131,6,2016,2587,yellow perch,hexagenia ,1.087,41.66429333,-82.557515
132,6,2015,2350,yellow perch,amphipoda,0.004,41.77707167,-82.549575
132,6,2015,2349,yellow perch,daphniidae,0.001,41.77707167,-82.549575
132,6,2015,2349,yellow perch,daphniidae,NA,41.77707167,-82.549575
132,6,2015,2350,yellow perch,dreissenidae,0.053,41.77707167,-82.549575
133,6,2013,3608,white perch,amphipoda,0.001,41.86363167,-82.53996167
133,6,2014,2553,yellow perch,amphipoda,0.002,41.86363167,-82.53996167
133,6,2013,3611,yellow perch,amphipoda,0.004,41.86363167,-82.53996167
133,6,2014,2527,white perch,amphipoda,0.012,41.86363167,-82.53996167
133,6,2014,2540,yellow perch,amphipoda,0.012,41.86363167,-82.53996167
133,6,2014,2550,yellow perch,amphipoda,0.017,41.86363167,-82.53996167
133,6,2014,2524,white perch,amphipoda,0.02,41.86363167,-82.53996167
133,6,2014,2525,white perch,amphipoda,0.024,41.86363167,-82.53996167
133,6,2016,2486,yellow perch,amphipoda,0.043,41.86363167,-82.53996167
133,6,2014,2523,white perch,amphipoda,0.044,41.86363167,-82.53996167
133,6,2014,2526,white perch,amphipoda,0.054,41.86363167,-82.53996167
133,6,2016,2486,yellow perch,hirudinea,0.001,41.86363167,-82.53996167
133,6,2013,3610,yellow perch,hirudinea,0.002,41.86363167,-82.53996167
133,6,2013,3610,yellow perch,oligochaeta,0.002,41.86363167,-82.53996167
133,6,2013,3608,white perch,hirudinea,0.003,41.86363167,-82.53996167
133,6,2014,2553,yellow perch,oligochaeta,0.011,41.86363167,-82.53996167
133,6,2016,2483,white perch,chironomidae ,0.001,41.86363167,-82.53996167
133,6,2014,2553,yellow perch,chironomidae ,0.001,41.86363167,-82.53996167
133,6,2013,3608,white perch,chironomidae ,0.002,41.86363167,-82.53996167
133,6,2016,2486,yellow perch,chironomidae ,0.003,41.86363167,-82.53996167
133,6,2016,2486,yellow perch,chironomidae ,0.003,41.86363167,-82.53996167
133,6,2014,2525,white perch,chironomidae ,0.004,41.86363167,-82.53996167
133,6,2013,3608,white perch,chironomidae ,0.004,41.86363167,-82.53996167
133,6,2014,2523,white perch,chironomidae ,0.004,41.86363167,-82.53996167
133,6,2014,2540,yellow perch,chironomidae ,0.004,41.86363167,-82.53996167
133,6,2013,3611,yellow perch,chironomidae ,0.005,41.86363167,-82.53996167
133,6,2014,2553,yellow perch,chironomidae ,0.006,41.86363167,-82.53996167
133,6,2016,2481,white perch,chironomidae ,0.006,41.86363167,-82.53996167
133,6,2013,3610,yellow perch,chironomidae ,0.008,41.86363167,-82.53996167
133,6,2013,3610,yellow perch,chironomidae ,0.013,41.86363167,-82.53996167
133,6,2015,2414,white perch,chironomidae ,0.034,41.86363167,-82.53996167
133,6,2014,2551,yellow perch,chironomidae ,0.043,41.86363167,-82.53996167
133,6,2015,2415,white perch,chironomidae ,0.047,41.86363167,-82.53996167
133,6,2014,2540,yellow perch,chironomidae ,0.048,41.86363167,-82.53996167
133,6,2014,2550,yellow perch,chironomidae ,0.105,41.86363167,-82.53996167
133,6,2014,2524,white perch,chironomidae ,0.384,41.86363167,-82.53996167
133,6,2014,2525,white perch,chironomidae ,0.4,41.86363167,-82.53996167
133,6,2014,2526,white perch,chironomidae ,0.405,41.86363167,-82.53996167
133,6,2014,2527,white perch,chironomidae ,0.504,41.86363167,-82.53996167
133,6,2014,2523,white perch,chironomidae ,0.552,41.86363167,-82.53996167
133,6,2015,2415,white perch,daphniidae,NA,41.86363167,-82.53996167
133,6,2015,2414,white perch,daphniidae,NA,41.86363167,-82.53996167
133,6,2016,2483,white perch,leptodora kindtii,NA,41.86363167,-82.53996167
133,6,2014,2540,yellow perch,bosminidae,NA,41.86363167,-82.53996167
133,6,2015,2408,yellow perch,leptodora kindtii,NA,41.86363167,-82.53996167
133,6,2015,2404,yellow perch,leptodora kindtii,NA,41.86363167,-82.53996167
133,6,2015,2404,yellow perch,daphniidae,NA,41.86363167,-82.53996167
133,6,2015,2414,white perch,bosminidae,0.001,41.86363167,-82.53996167
133,6,2015,2415,white perch,bosminidae,0.001,41.86363167,-82.53996167
133,6,2015,2415,white perch,daphniidae,0.001,41.86363167,-82.53996167
133,6,2015,2404,yellow perch,daphniidae,0.001,41.86363167,-82.53996167
133,6,2016,2486,yellow perch,leptodora kindtii,0.001,41.86363167,-82.53996167
133,6,2013,3607,white perch,chydoridae,0.003,41.86363167,-82.53996167
133,6,2016,2483,white perch,bythotrephes longimanus,0.005,41.86363167,-82.53996167
133,6,2013,3606,white perch,bosminidae,0.006,41.86363167,-82.53996167
133,6,2016,2481,white perch,daphniidae,0.008,41.86363167,-82.53996167
133,6,2015,2408,yellow perch,daphniidae,0.017,41.86363167,-82.53996167
133,6,2013,3605,white perch,chydoridae,0.046,41.86363167,-82.53996167
133,6,2016,2486,yellow perch,daphniidae,0.052,41.86363167,-82.53996167
133,6,2016,2481,white perch,chydoridae,0.087,41.86363167,-82.53996167
133,6,2016,2483,white perch,daphniidae,0.09,41.86363167,-82.53996167
133,6,2016,2482,white perch,daphniidae,0.11,41.86363167,-82.53996167
133,6,2013,3606,white perch,chydoridae,0.329,41.86363167,-82.53996167
133,6,2015,2408,yellow perch,calanoida,0.001,41.86363167,-82.53996167
133,6,2013,3611,yellow perch,dreissenidae,NA,41.86363167,-82.53996167
133,6,2013,3614,yellow perch,dreissenidae,0.003,41.86363167,-82.53996167
133,6,2013,3608,white perch,dreissenidae,0.003,41.86363167,-82.53996167
133,6,2013,3611,yellow perch,dreissenidae,0.172,41.86363167,-82.53996167
133,6,2014,2553,yellow perch,dreissenidae,0.67,41.86363167,-82.53996167
133,6,2014,2540,yellow perch,round goby,0.402,41.86363167,-82.53996167
133,6,2014,2551,yellow perch,emerald shiner,0.702,41.86363167,-82.53996167
133,6,2016,2487,yellow perch,round goby,0.984,41.86363167,-82.53996167
133,6,2013,3612,yellow perch,gastropoda,0.001,41.86363167,-82.53996167
133,6,2016,2486,yellow perch,gastropoda,0.032,41.86363167,-82.53996167
133,6,2014,2550,yellow perch,gastropoda,0.12,41.86363167,-82.53996167
133,6,2014,2540,yellow perch,gastropoda,0.451,41.86363167,-82.53996167
133,6,2016,2486,yellow perch,hexagenia ,0.005,41.86363167,-82.53996167
133,6,2016,2481,white perch,nematoda,0.001,41.86363167,-82.53996167
133,6,2013,3611,yellow perch,nematoda,0.001,41.86363167,-82.53996167
133,6,2014,2525,white perch,trichoptera,0.001,41.86363167,-82.53996167
133,6,2013,3610,yellow perch,trichoptera,0.001,41.86363167,-82.53996167
133,6,2016,2481,white perch,trichoptera,0.001,41.86363167,-82.53996167
133,6,2014,2553,yellow perch,trichoptera,0.009,41.86363167,-82.53996167
133,6,2014,2540,yellow perch,trichoptera,0.014,41.86363167,-82.53996167
133,6,2014,2524,white perch,trichoptera,0.024,41.86363167,-82.53996167
133,6,2014,2526,white perch,trichoptera,0.03,41.86363167,-82.53996167
134,6,2014,3261,white perch,chironomidae ,NA,41.47905833,-82.456775
134,6,2016,2856,yellow perch,chironomidae ,0.001,41.47905833,-82.456775
134,6,2014,3261,white perch,chironomidae ,0.002,41.47905833,-82.456775
134,6,2014,3259,yellow perch,chironomidae ,0.002,41.47905833,-82.456775
134,6,2014,3258,yellow perch,chironomidae ,0.004,41.47905833,-82.456775
134,6,2014,3256,yellow perch,chironomidae ,0.005,41.47905833,-82.456775
134,6,2015,3085,white perch,chironomidae ,0.005,41.47905833,-82.456775
134,6,2014,3259,yellow perch,chironomidae ,0.014,41.47905833,-82.456775
134,6,2014,3256,yellow perch,chironomidae ,0.043,41.47905833,-82.456775
134,6,2016,2856,yellow perch,chironomidae ,0.047,41.47905833,-82.456775
134,6,2014,3257,yellow perch,chironomidae ,0.058,41.47905833,-82.456775
134,6,2014,3258,yellow perch,chironomidae ,0.146,41.47905833,-82.456775
134,6,2014,3257,yellow perch,chironomidae ,0.839,41.47905833,-82.456775
134,6,2014,3258,yellow perch,bythotrephes longimanus,0.001,41.47905833,-82.456775
134,6,2014,3259,yellow perch,bythotrephes longimanus,0.001,41.47905833,-82.456775
134,6,2014,3262,white perch,bythotrephes longimanus,0.005,41.47905833,-82.456775
134,6,2014,3261,white perch,bythotrephes longimanus,0.008,41.47905833,-82.456775
134,6,2014,3260,yellow perch,bythotrephes longimanus,0.03,41.47905833,-82.456775
134,6,2015,3085,white perch,bythotrephes longimanus,0.074,41.47905833,-82.456775
134,6,2015,3089,yellow perch,bythotrephes longimanus,0.093,41.47905833,-82.456775
134,6,2014,3257,yellow perch,daphniidae,NA,41.47905833,-82.456775
134,6,2014,3259,yellow perch,daphniidae,0.002,41.47905833,-82.456775
134,6,2014,3262,white perch,daphniidae,0.016,41.47905833,-82.456775
134,6,2015,3089,yellow perch,daphniidae,0.022,41.47905833,-82.456775
134,6,2016,2855,white perch,daphniidae,0.04,41.47905833,-82.456775
134,6,2014,3260,yellow perch,daphniidae,0.062,41.47905833,-82.456775
134,6,2014,3261,white perch,daphniidae,0.112,41.47905833,-82.456775
134,6,2015,3085,white perch,daphniidae,0.15,41.47905833,-82.456775
134,6,2014,3256,yellow perch,leptodora kindtii,0.001,41.47905833,-82.456775
134,6,2014,3262,white perch,leptodora kindtii,NA,41.47905833,-82.456775
134,6,2014,3257,yellow perch,leptodora kindtii,NA,41.47905833,-82.456775
134,6,2014,3261,white perch,leptodora kindtii,NA,41.47905833,-82.456775
134,6,2014,3260,yellow perch,leptodora kindtii,0.004,41.47905833,-82.456775
134,6,2014,3259,yellow perch,leptodora kindtii,0.005,41.47905833,-82.456775
134,6,2015,3085,white perch,calanoida,0.001,41.47905833,-82.456775
134,6,2014,3261,white perch,calanoida,NA,41.47905833,-82.456775
134,6,2014,3261,white perch,cyclopoida,0.001,41.47905833,-82.456775
134,6,2015,3085,white perch,hexagenia ,0.25,41.47905833,-82.456775
134,6,2014,3257,yellow perch,nematoda,0.003,41.47905833,-82.456775
134,6,2014,3257,yellow perch,sphaeriidae,0.004,41.47905833,-82.456775
134,6,2014,3258,yellow perch,sphaeriidae,0.008,41.47905833,-82.456775
134,6,2014,3256,yellow perch,sphaeriidae,0.013,41.47905833,-82.456775
134,6,2014,3258,yellow perch,trichoptera,NA,41.47905833,-82.456775
134,6,2014,3257,yellow perch,trichoptera,0.543,41.47905833,-82.456775
135,6,2016,2721,white perch,chironomidae ,0.005,41.57847,-82.45641
135,6,2016,2720,white perch,chironomidae ,0.008,41.57847,-82.45641
135,6,2016,2722,white perch,chironomidae ,0.009,41.57847,-82.45641
135,6,2016,2720,white perch,chironomidae ,0.122,41.57847,-82.45641
135,6,2016,2721,white perch,bythotrephes longimanus,0.001,41.57847,-82.45641
135,6,2016,2722,white perch,bythotrephes longimanus,0.002,41.57847,-82.45641
135,6,2016,2720,white perch,bythotrephes longimanus,0.003,41.57847,-82.45641
135,6,2016,2721,white perch,daphniidae,0.059,41.57847,-82.45641
135,6,2016,2722,white perch,daphniidae,0.081,41.57847,-82.45641
135,6,2016,2720,white perch,daphniidae,0.13,41.57847,-82.45641
135,6,2016,2720,white perch,leptodora kindtii,NA,41.57847,-82.45641
135,6,2016,2722,white perch,leptodora kindtii,0.001,41.57847,-82.45641
135,6,2016,2720,white perch,nematoda,0.001,41.57847,-82.45641
135,6,2016,2720,white perch,diptera,0.007,41.57847,-82.45641
136,6,2014,3045,yellow perch,amphipoda,NA,41.66578667,-82.455655
136,6,2015,2909,white perch,amphipoda,NA,41.66578667,-82.455655
136,6,2016,2664,yellow perch,amphipoda,0.005,41.66578667,-82.455655
136,6,2016,2669,yellow perch,oligochaeta,0.004,41.66578667,-82.455655
136,6,2016,2663,white perch,chironomidae ,NA,41.66578667,-82.455655
136,6,2016,2667,yellow perch,chironomidae ,NA,41.66578667,-82.455655
136,6,2016,2661,white perch,chironomidae ,NA,41.66578667,-82.455655
136,6,2016,2664,yellow perch,chironomidae ,0.001,41.66578667,-82.455655
136,6,2013,2751,yellow perch,chironomidae ,0.001,41.66578667,-82.455655
136,6,2013,2756,white perch,chironomidae ,0.001,41.66578667,-82.455655
136,6,2013,2757,white perch,chironomidae ,0.001,41.66578667,-82.455655
136,6,2015,2910,white perch,chironomidae ,0.001,41.66578667,-82.455655
136,6,2013,2755,yellow perch,chironomidae ,0.002,41.66578667,-82.455655
136,6,2016,2662,white perch,chironomidae ,0.004,41.66578667,-82.455655
136,6,2016,2669,yellow perch,chironomidae ,0.004,41.66578667,-82.455655
136,6,2013,2754,yellow perch,chironomidae ,0.006,41.66578667,-82.455655
136,6,2013,2754,yellow perch,chironomidae ,0.007,41.66578667,-82.455655
136,6,2016,2669,yellow perch,chironomidae ,0.01,41.66578667,-82.455655
136,6,2014,3042,yellow perch,chironomidae ,0.011,41.66578667,-82.455655
136,6,2013,2752,yellow perch,chironomidae ,0.014,41.66578667,-82.455655
136,6,2014,3043,yellow perch,chironomidae ,0.021,41.66578667,-82.455655
136,6,2014,3042,yellow perch,chironomidae ,0.031,41.66578667,-82.455655
136,6,2016,2664,yellow perch,chironomidae ,0.036,41.66578667,-82.455655
136,6,2013,2759,white perch,chironomidae ,0.039,41.66578667,-82.455655
136,6,2013,2758,white perch,chironomidae ,0.04,41.66578667,-82.455655
136,6,2013,2756,white perch,chironomidae ,0.05,41.66578667,-82.455655
136,6,2015,2909,white perch,chironomidae ,0.057,41.66578667,-82.455655
136,6,2013,2751,yellow perch,chironomidae ,0.058,41.66578667,-82.455655
136,6,2014,3041,yellow perch,chironomidae ,0.068,41.66578667,-82.455655
136,6,2014,3045,yellow perch,chironomidae ,0.074,41.66578667,-82.455655
136,6,2015,2906,white perch,chironomidae ,0.076,41.66578667,-82.455655
136,6,2014,3045,yellow perch,chironomidae ,0.078,41.66578667,-82.455655
136,6,2014,3044,yellow perch,chironomidae ,0.08,41.66578667,-82.455655
136,6,2014,3041,yellow perch,chironomidae ,0.091,41.66578667,-82.455655
136,6,2014,3043,yellow perch,chironomidae ,0.117,41.66578667,-82.455655
136,6,2015,2892,yellow perch,chironomidae ,0.14,41.66578667,-82.455655
136,6,2015,2907,white perch,chironomidae ,0.283,41.66578667,-82.455655
136,6,2014,3044,yellow perch,chironomidae ,0.512,41.66578667,-82.455655
136,6,2016,2663,white perch,bythotrephes longimanus,0.001,41.66578667,-82.455655
136,6,2016,2668,yellow perch,bythotrephes longimanus,0.001,41.66578667,-82.455655
136,6,2016,2670,yellow perch,bythotrephes longimanus,0.006,41.66578667,-82.455655
136,6,2015,2908,white perch,bythotrephes longimanus,0.025,41.66578667,-82.455655
136,6,2013,2755,yellow perch,chydoridae,NA,41.66578667,-82.455655
136,6,2013,2752,yellow perch,chydoridae,0.001,41.66578667,-82.455655
136,6,2013,2753,yellow perch,chydoridae,0.04,41.66578667,-82.455655
136,6,2013,2754,yellow perch,chydoridae,0.139,41.66578667,-82.455655
136,6,2016,2669,yellow perch,daphniidae,0.01,41.66578667,-82.455655
136,6,2016,2667,yellow perch,daphniidae,0.013,41.66578667,-82.455655
136,6,2016,2668,yellow perch,daphniidae,0.018,41.66578667,-82.455655
136,6,2016,2659,white perch,daphniidae,0.077,41.66578667,-82.455655
136,6,2016,2670,yellow perch,daphniidae,0.084,41.66578667,-82.455655
136,6,2016,2661,white perch,daphniidae,0.091,41.66578667,-82.455655
136,6,2016,2662,white perch,daphniidae,0.11,41.66578667,-82.455655
136,6,2016,2670,yellow perch,leptodora kindtii,0.001,41.66578667,-82.455655
136,6,2013,2755,yellow perch,dreissenidae,0.01,41.66578667,-82.455655
136,6,2016,2669,yellow perch,hexagenia ,0.005,41.66578667,-82.455655
136,6,2016,2663,white perch,hexagenia ,0.014,41.66578667,-82.455655
136,6,2016,2664,yellow perch,hexagenia ,0.015,41.66578667,-82.455655
136,6,2014,3042,yellow perch,hexagenia ,0.019,41.66578667,-82.455655
136,6,2016,2664,yellow perch,nematoda,0.001,41.66578667,-82.455655
136,6,2016,2669,yellow perch,nematoda,0.001,41.66578667,-82.455655
136,6,2015,2892,yellow perch,nematoda,0.001,41.66578667,-82.455655
136,6,2014,3043,yellow perch,nematoda,NA,41.66578667,-82.455655
136,6,2014,3045,yellow perch,nematoda,0.001,41.66578667,-82.455655
136,6,2014,3044,yellow perch,nematoda,0.002,41.66578667,-82.455655
136,6,2015,2909,white perch,sphaeriidae,NA,41.66578667,-82.455655
137,6,2014,3010,white perch,amphipoda,0.003,41.78150333,-82.45825
137,6,2015,2387,white perch,amphipoda,0.006,41.78150333,-82.45825
137,6,2014,3006,yellow perch,amphipoda,0.008,41.78150333,-82.45825
137,6,2014,3007,yellow perch,amphipoda,0.018,41.78150333,-82.45825
137,6,2014,3004,yellow perch,amphipoda,0.076,41.78150333,-82.45825
137,6,2016,2525,yellow perch,hirudinea,0.003,41.78150333,-82.45825
137,6,2015,2387,white perch,chironomidae ,0.001,41.78150333,-82.45825
137,6,2016,2528,white perch,chironomidae ,NA,41.78150333,-82.45825
137,6,2014,3011,white perch,chironomidae ,0.002,41.78150333,-82.45825
